assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	GTDB_accession	GTDB_domain	GTDB_phylum	GTDB_class	GTDB_order	GTDB_family	GTDB_genus	GTDB_species
GCA_018818905.1	2052139	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018819135.1	1977087	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018819565.1	2818507	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018821285.1	2053527	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018822565.1	1869227	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018823415.1	2026724	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018824365.1	2026764	14	14	87.50	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018824895.1	1913989	14	13	87.50	6.25	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018825025.1	2053573	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018825785.1	2026724	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018828505.1	1898104	14	13	87.50	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018828825.1	2026780	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018829905.1	2052139	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018830405.1	2026769	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018830605.1	2052139	14	13	87.50	6.25	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018830725.1	2900548	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018883285.1	1913988	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018896025.1	1977087	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018896195.1	2035772	14	13	87.50	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018896215.1	2052139	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018897095.1	2035772	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018899075.1	2035772	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018902915.1	2035772	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018903055.1	1869227	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018920365.1	2093792	15	15	93.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018968785.1	2052139	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018970565.1	1898104	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018971345.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019056785.1	2026747	11	11	68.75	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019057635.1	2026747	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019057715.1	2823883	7	7	43.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019058495.1	2591838	12	12	75.00	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019112945.1	2838698	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019136375.1	1913989	7	7	43.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019186965.1	2717305	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019236785.1	2052317	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019239895.1	2800791	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019247495.1	1978231	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_019247515.1	2026724	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900299205.1	1977087	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900313935.1	201186	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900321865.1	699876	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900546025.1	658143	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900555525.1	172733	3	3	18.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900762815.1	2478488	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902158735.1	2588691	13	13	81.25	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902373525.1	529385	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902384675.1	115547	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902384795.1	2885741	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902386535.1	2885751	15	15	93.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902505605.1	2790964	4	4	25.00	0.00	4	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902520215.1	1667051	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902551695.1	153809	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902558105.1	447829	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902578465.1	648178	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902592055.1	648174	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902602785.1	91750	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902603495.1	153809	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902626065.1	1985113	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902638235.1	244204	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902755105.1	1500547	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902782885.1	165186	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902791745.1	77133	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902812335.1	2026724	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902812875.1	1898207	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_902826395.1	77133	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903813905.1	86473	3	3	18.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903821565.1	1825860	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903822145.1	1642931	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903823905.1	34034	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903825275.1	187319	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903826655.1	2026717	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903827795.1	1664345	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903828055.1	77133	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903829325.1	77133	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903831055.1	91750	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903833075.1	152507	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903834455.1	316100	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903835245.1	758823	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903837785.1	2030809	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903844205.1	543045	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903847385.1	253830	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903853305.1	1936017	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903858945.1	77133	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903862845.1	1497501	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903863425.1	2268182	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903865565.1	77133	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903868035.1	904075	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903868865.1	1664347	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903870015.1	293339	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903870205.1	77133	5	5	31.25	0.00	4	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903871265.1	253830	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903880675.1	904990	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903880865.1	243904	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903881665.1	152509	14	11	87.50	18.75	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903884125.1	77133	2	2	12.50	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903889905.1	2268191	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903891415.1	2715505	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903894885.1	171953	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903897265.1	171953	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903897765.1	447829	2	2	12.50	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903898795.1	1825860	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903901045.1	120965	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903903775.1	393692	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903904535.1	34034	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903905165.1	293339	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903909435.1	2569093	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903912545.1	152509	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903914335.1	157466	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903915615.1	157466	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903916085.1	333969	14	13	87.50	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903921895.1	183757	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903923815.1	253830	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903924805.1	34034	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903927205.1	77133	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903928345.1	77133	14	14	87.50	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903929765.1	411917	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903930365.1	77133	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903931835.1	1662499	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903934155.1	77133	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903934825.1	1664347	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903939115.1	214033	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903958055.1	156588	14	13	87.50	6.25	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_903960495.1	169962	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905203135.1	165190	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905233135.1	2563796	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905233775.1	91750	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905233945.1	77133	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905479545.1	86473	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905480085.1	179112	14	13	87.50	6.25	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905480585.1	91750	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905612315.1	393692	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_905616385.1	517606	4	4	25.00	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000007185.1	190192	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000009965.1	69014	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000012805.1	323261	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000020005.1	457570	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000162955.1	634994	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000170755.1	313628	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000174415.1	555088	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000215975.1	795359	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000218765.1	986075	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000219125.1	1009370	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000226295.1	981222	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000241815.1	880073	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000242455.2	886293	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000246795.1	491080	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000255135.1	443254	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000305815.1	1131462	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000317045.1	1173025	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000332315.1	317619	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000337755.1	662475	14	13	87.50	6.25	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000346255.1	1129895	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000361225.1	1224932	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000371245.1	1169240	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000374545.1	1120992	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000376625.1	1292033	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000376905.1	1158154	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000378205.1	1123274	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000384115.1	1048339	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000388175.3	1321371	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000423185.1	1122125	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000426705.1	1123275	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000447755.1	1353529	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000469585.1	118005	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000510645.1	1089548	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000620305.1	1304884	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000711905.1	1122233	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000745455.1	1150474	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000775285.1	1497020	14	13	87.50	6.25	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000832185.1	35841	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000969965.1	1434103	15	15	93.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001375675.1	1632858	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001431295.1	295108	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001446995.1	53408	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001458355.1	53501	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001467705.1	449	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001536205.1	1633631	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001560315.1	2285	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001568105.1	173	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001614315.2	1611323	14	13	87.50	6.25	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001629705.1	1221500	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001705625.1	930	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001742305.1	1390249	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001748485.2	1883407	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001750555.1	1747	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001939115.1	1922337	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_001968985.1	1914305	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002020875.1	642797	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002049395.1	1926600	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002117145.1	1414854	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002207765.1	1246530	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002243515.1	1214604	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002251265.1	2023130	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002252565.1	1792311	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002335805.1	2011014	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002355375.1	1500254	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002407065.1	1331682	14	14	87.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002760375.1	1353262	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002776555.1	2005262	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002777255.1	1761012	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002847805.1	827	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002849995.1	91844	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002857635.1	119857	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_002996025.1	139	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003003695.1	1920490	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003057575.1	189691	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003057965.1	1794699	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003097315.1	2080658	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003149675.1	1077256	15	15	93.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003244615.1	40324	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003337735.1	547122	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003339615.1	2170265	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003400025.1	13773	14	13	87.50	6.25	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003428335.1	2303331	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003570995.1	2290913	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003665065.1	2448030	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003751635.1	1750597	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003860565.1	237258	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003949875.1	2487425	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003959285.1	37636	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003967195.1	1811807	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_003992015.1	741828	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_004005845.1	2500179	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_004216915.1	598652	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_004340685.1	1082276	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_004362995.1	1264899	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_004634385.1	2546351	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_006517175.1	2292766	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_007595645.1	159	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_007751945.1	2527978	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_008244535.1	14	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_008274965.1	192	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_008326305.1	2014874	12	12	75.00	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_008933955.1	553427	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_009709195.1	1238	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_009901565.1	2696284	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_010499435.1	1765737	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_011064545.1	2713569	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_011250595.1	2714038	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_011812985.1	2719989	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_012568845.1	2675773	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_012955605.1	2728853	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_013282055.1	2754717	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_013303125.1	2741433	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_013409775.1	1119529	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_013868055.1	2756294	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014217765.1	300028	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014646935.1	373054	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014695385.1	2692871	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
